InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,TotalSpend
INV11436,CUST1251,2023-05-09 00:00:00,4,75.64,302.56
INV11437,CUST1251,2023-07-07 00:00:00,3,15.93,47.79
INV11437,CUST1251,2023-07-07 00:00:00,2,117.51,235.02
INV11438,CUST1252,2023-02-02 00:00:00,1,31.0,31.0
INV11438,CUST1252,2023-02-02 00:00:00,2,113.69,227.38
INV11438,CUST1252,2023-02-02 00:00:00,10,123.98,1239.8
INV11438,CUST1252,2023-02-02 00:00:00,10,78.41,784.1
INV11439,CUST1252,2023-04-18 00:00:00,4,72.88,291.52
INV11439,CUST1252,2023-04-18 00:00:00,3,25.73,77.19
INV11439,CUST1252,2023-04-18 00:00:00,1,15.51,15.51
INV11439,CUST1252,2023-04-18 00:00:00,6,102.47,614.82
INV11440,CUST1252,2023-01-03 00:00:00,1,10.94,10.94
INV11440,CUST1252,2023-01-03 00:00:00,10,33.33,333.3
INV11440,CUST1252,2023-01-03 00:00:00,10,148.74,1487.4
INV11441,CUST1253,2023-04-13 00:00:00,10,142.57,1425.7
INV11441,CUST1253,2023-04-13 00:00:00,10,181.83,1818.3
INV11442,CUST1253,2023-03-06 00:00:00,1,80.57,80.57
INV11443,CUST1253,2023-04-11 00:00:00,1,195.78,195.78
INV11443,CUST1253,2023-04-11 00:00:00,10,184.59,1845.9
INV11443,CUST1253,2023-04-11 00:00:00,6,195.86,1175.16
INV11443,CUST1253,2023-04-11 00:00:00,10,187.78,1877.8
INV11444,CUST1253,2023-11-12 00:00:00,2,135.77,271.54
INV11444,CUST1253,2023-11-12 00:00:00,10,187.51,1875.1
INV11444,CUST1253,2023-11-12 00:00:00,2,133.22,266.44
INV11444,CUST1253,2023-11-12 00:00:00,6,198.2,1189.2
INV11445,CUST1253,2023-04-13 00:00:00,10,193.25,1932.5
INV11445,CUST1253,2023-04-13 00:00:00,2,86.33,172.66
INV11446,CUST1253,2023-03-18 00:00:00,3,109.29,327.87
INV11446,CUST1253,2023-03-18 00:00:00,2,214.73,429.46
INV11446,CUST1253,2023-03-18 00:00:00,1,153.47,153.47
INV11447,CUST1253,2023-07-11 00:00:00,10,104.07,1040.7
INV11447,CUST1253,2023-07-11 00:00:00,1,157.01,157.01
INV11447,CUST1253,2023-07-11 00:00:00,1,97.45,97.45
INV11448,CUST1253,2023-11-05 00:00:00,1,160.24,160.24
INV11449,CUST1254,2023-06-11 00:00:00,1,169.81,169.81
INV11449,CUST1254,2023-06-11 00:00:00,2,147.34,294.68
INV11449,CUST1254,2023-06-11 00:00:00,4,181.08,724.32
INV11450,CUST1254,2023-09-14 00:00:00,4,179.13,716.52
INV11450,CUST1254,2023-09-14 00:00:00,6,155.42,932.52
INV11450,CUST1254,2023-09-14 00:00:00,1,168.3,168.3
INV11451,CUST1254,2023-09-28 00:00:00,4,129.22,516.88
INV11452,CUST1254,2023-03-04 00:00:00,4,241.27,965.08
INV11452,CUST1254,2023-03-04 00:00:00,6,247.39,1484.34
INV11452,CUST1254,2023-03-04 00:00:00,6,149.55,897.3
INV11453,CUST1254,2023-09-13 00:00:00,6,179.47,1076.82
INV11453,CUST1254,2023-09-13 00:00:00,2,148.7,297.4
INV11453,CUST1254,2023-09-13 00:00:00,1,111.71,111.71
INV11453,CUST1254,2023-09-13 00:00:00,1,134.3,134.3
INV11454,CUST1254,2023-04-30 00:00:00,10,235.55,2355.5
INV11455,CUST1254,2023-07-09 00:00:00,3,29.17,87.51
INV11456,CUST1254,2023-03-07 00:00:00,3,198.52,595.56
INV11456,CUST1254,2023-03-07 00:00:00,10,208.53,2085.3
INV11457,CUST1255,2023-10-07 00:00:00,3,37.64,112.92
INV11457,CUST1255,2023-10-07 00:00:00,4,77.0,308.0
INV11457,CUST1255,2023-10-07 00:00:00,2,192.81,385.62
INV11458,CUST1255,2023-04-15 00:00:00,10,89.77,897.7
INV11458,CUST1255,2023-04-15 00:00:00,6,23.07,138.42
INV11458,CUST1255,2023-04-15 00:00:00,4,159.65,638.6
INV11458,CUST1255,2023-04-15 00:00:00,10,129.04,1290.4
INV11459,CUST1256,2023-06-26 00:00:00,10,117.72,1177.2
INV11459,CUST1256,2023-06-26 00:00:00,6,90.52,543.12
INV11459,CUST1256,2023-06-26 00:00:00,1,27.81,27.81
INV11459,CUST1256,2023-06-26 00:00:00,6,134.4,806.4
INV11460,CUST1257,2023-01-12 00:00:00,6,131.72,790.32
INV11460,CUST1257,2023-01-12 00:00:00,4,217.87,871.48
INV11461,CUST1257,2023-02-27 00:00:00,3,23.0,69.0
INV11461,CUST1257,2023-02-27 00:00:00,10,218.99,2189.9
INV11462,CUST1258,2023-10-14 00:00:00,3,161.11,483.33
INV11462,CUST1258,2023-10-14 00:00:00,6,143.16,858.96
INV11463,CUST1258,2023-09-26 00:00:00,10,52.65,526.5
INV11463,CUST1258,2023-09-26 00:00:00,6,162.38,974.28
INV11463,CUST1258,2023-09-26 00:00:00,3,32.94,98.82
INV11463,CUST1258,2023-09-26 00:00:00,2,54.73,109.46
INV11464,CUST1258,2023-07-03 00:00:00,10,118.58,1185.8
INV11464,CUST1258,2023-07-03 00:00:00,2,138.69,277.38
INV11464,CUST1258,2023-07-03 00:00:00,1,44.73,44.73
INV11465,CUST1259,2023-04-17 00:00:00,2,449.33,898.66
INV11466,CUST1259,2023-08-04 00:00:00,4,165.94,663.76
INV11467,CUST1259,2023-11-09 00:00:00,4,79.51,318.04
INV11467,CUST1259,2023-11-09 00:00:00,10,375.54,3755.4
INV11467,CUST1259,2023-11-09 00:00:00,6,526.62,3159.72
INV11467,CUST1259,2023-11-09 00:00:00,4,548.26,2193.04
INV11468,CUST1259,2023-07-03 00:00:00,2,361.58,723.16
INV11468,CUST1259,2023-07-03 00:00:00,4,128.1,512.4
INV11468,CUST1259,2023-07-03 00:00:00,2,145.0,290.0
INV11468,CUST1259,2023-07-03 00:00:00,2,559.23,1118.46
INV11469,CUST1259,2023-09-26 00:00:00,6,315.07,1890.42
INV11469,CUST1259,2023-09-26 00:00:00,4,566.36,2265.44
INV11470,CUST1259,2023-08-29 00:00:00,3,63.21,189.63
INV11470,CUST1259,2023-08-29 00:00:00,3,305.35,916.05
INV11470,CUST1259,2023-08-29 00:00:00,10,264.31,2643.1
INV11470,CUST1259,2023-08-29 00:00:00,3,563.27,1689.81
INV11471,CUST1259,2023-08-14 00:00:00,2,261.85,523.7
INV11471,CUST1259,2023-08-14 00:00:00,10,406.81,4068.1
INV11471,CUST1259,2023-08-14 00:00:00,6,576.18,3457.08
INV11472,CUST1259,2023-06-17 00:00:00,3,271.93,815.79
INV11473,CUST1259,2023-03-27 00:00:00,4,179.4,717.6
INV11473,CUST1259,2023-03-27 00:00:00,4,456.31,1825.24
INV11473,CUST1259,2023-03-27 00:00:00,10,189.76,1897.6
INV11474,CUST1259,2023-06-09 00:00:00,1,484.1,484.1
INV11474,CUST1259,2023-06-09 00:00:00,2,482.64,965.28
INV11474,CUST1259,2023-06-09 00:00:00,3,384.44,1153.32
INV11474,CUST1259,2023-06-09 00:00:00,4,337.87,1351.48
INV11475,CUST1259,2023-09-22 00:00:00,2,134.9,269.8
INV11475,CUST1259,2023-09-22 00:00:00,10,269.29,2692.9
INV11476,CUST1259,2023-08-27 00:00:00,1,75.01,75.01
INV11476,CUST1259,2023-08-27 00:00:00,2,343.59,687.18
INV11477,CUST1259,2023-04-08 00:00:00,2,496.6,993.2
INV11477,CUST1259,2023-04-08 00:00:00,4,134.25,537.0
INV11478,CUST1259,2023-01-03 00:00:00,2,157.33,314.66
INV11479,CUST1260,2023-02-23 00:00:00,1,195.94,195.94
INV11479,CUST1260,2023-02-23 00:00:00,6,66.19,397.14
INV11480,CUST1261,2023-01-31 00:00:00,4,37.33,149.32
INV11481,CUST1261,2023-01-07 00:00:00,4,91.81,367.24
INV11481,CUST1261,2023-01-07 00:00:00,1,37.65,37.65
INV11481,CUST1261,2023-01-07 00:00:00,3,67.33,201.99
INV11481,CUST1261,2023-01-07 00:00:00,3,109.7,329.1
INV11482,CUST1261,2023-05-17 00:00:00,1,52.26,52.26
INV11483,CUST1262,2023-11-02 00:00:00,10,549.31,5493.1
INV11484,CUST1262,2023-11-23 00:00:00,1,529.75,529.75
INV11485,CUST1262,2023-09-08 00:00:00,4,44.99,179.96
INV11485,CUST1262,2023-09-08 00:00:00,4,472.53,1890.12
INV11485,CUST1262,2023-09-08 00:00:00,1,469.45,469.45
INV11485,CUST1262,2023-09-08 00:00:00,3,464.92,1394.76
INV11486,CUST1262,2023-01-22 00:00:00,3,298.11,894.33
INV11486,CUST1262,2023-01-22 00:00:00,2,525.46,1050.92
INV11486,CUST1262,2023-01-22 00:00:00,4,346.53,1386.12
INV11486,CUST1262,2023-01-22 00:00:00,10,518.86,5188.6
INV11487,CUST1262,2023-08-18 00:00:00,3,391.82,1175.46
INV11487,CUST1262,2023-08-18 00:00:00,3,230.84,692.52
INV11488,CUST1262,2023-01-15 00:00:00,1,448.25,448.25
INV11488,CUST1262,2023-01-15 00:00:00,3,363.1,1089.3
INV11489,CUST1262,2023-08-16 00:00:00,3,507.47,1522.41
INV11489,CUST1262,2023-08-16 00:00:00,10,102.78,1027.8
INV11490,CUST1262,2023-05-30 00:00:00,3,239.7,719.1
INV11490,CUST1262,2023-05-30 00:00:00,6,174.53,1047.18
INV11491,CUST1262,2023-06-07 00:00:00,3,295.98,887.94
INV11491,CUST1262,2023-06-07 00:00:00,3,496.88,1490.64
INV11491,CUST1262,2023-06-07 00:00:00,4,169.21,676.84
INV11492,CUST1262,2023-03-22 00:00:00,4,516.32,2065.28
INV11492,CUST1262,2023-03-22 00:00:00,3,416.38,1249.14
INV11492,CUST1262,2023-03-22 00:00:00,3,116.5,349.5
INV11493,CUST1262,2023-03-05 00:00:00,4,102.25,409.0
INV11493,CUST1262,2023-03-05 00:00:00,4,209.84,839.36
INV11493,CUST1262,2023-03-05 00:00:00,6,471.43,2828.58
INV11494,CUST1262,2023-10-20 00:00:00,4,291.36,1165.44
INV11494,CUST1262,2023-10-20 00:00:00,2,268.35,536.7
INV11495,CUST1262,2023-08-03 00:00:00,6,139.91,839.46
INV11495,CUST1262,2023-08-03 00:00:00,1,467.07,467.07
INV11496,CUST1263,2023-11-01 00:00:00,2,73.62,147.24
INV11496,CUST1263,2023-11-01 00:00:00,3,249.04,747.12
INV11496,CUST1263,2023-11-01 00:00:00,10,76.58,765.8
INV11497,CUST1263,2023-04-24 00:00:00,3,178.12,534.36
INV11497,CUST1263,2023-04-24 00:00:00,1,27.27,27.27
INV11497,CUST1263,2023-04-24 00:00:00,3,149.76,449.28
INV11498,CUST1263,2023-01-10 00:00:00,2,84.65,169.3
INV11498,CUST1263,2023-01-10 00:00:00,2,175.79,351.58
INV11498,CUST1263,2023-01-10 00:00:00,10,185.65,1856.5
INV11498,,2023-01-10 00:00:00,1,245.99,245.99
INV11499,CUST1264,2023-02-25 00:00:00,4,184.23,736.92
INV11500,CUST1265,2023-01-21 00:00:00,6,119.21,715.26
INV11500,CUST1265,2023-01-21 00:00:00,4,94.12,376.48
INV11500,CUST1265,2023-01-21 00:00:00,4,151.4,605.6
INV11500,CUST1265,2023-01-21 00:00:00,6,108.36,650.16
INV11501,CUST1265,2023-02-13 00:00:00,6,90.18,541.08
INV11502,CUST1266,2023-05-11 00:00:00,4,39.86,159.44
INV11502,CUST1266,2023-05-11 00:00:00,4,202.37,809.48
INV11502,CUST1266,2023-05-11 00:00:00,6,215.35,1292.1
INV11503,CUST1266,2023-10-16 00:00:00,6,58.87,353.22
INV11503,CUST1266,2023-10-16 00:00:00,2,132.54,265.08
INV11503,CUST1266,2023-10-16 00:00:00,10,55.4,554.0
INV11503,CUST1266,2023-10-16 00:00:00,3,79.79,239.37
INV11504,CUST1267,2023-07-27 00:00:00,2,93.9,187.8
INV11505,CUST1268,2023-10-05 00:00:00,6,247.82,1486.92
INV11505,CUST1268,2023-10-05 00:00:00,2,213.86,427.72
INV11505,CUST1268,2023-10-05 00:00:00,2,329.86,659.72
INV11506,CUST1268,2023-03-08 00:00:00,1,326.18,326.18
INV11506,CUST1268,2023-03-08 00:00:00,3,86.91,260.73
INV11507,CUST1268,2023-05-24 00:00:00,1,159.43,159.43
INV11507,CUST1268,2023-05-24 00:00:00,6,65.06,390.36
INV11508,CUST1268,2023-02-26 00:00:00,6,218.98,1313.88
INV11509,CUST1268,2023-06-18 00:00:00,2,238.45,476.9
INV11509,CUST1268,2023-06-18 00:00:00,3,231.83,695.49
INV11510,CUST1268,2023-07-16 00:00:00,3,40.35,121.05
INV11511,CUST1268,2023-04-25 00:00:00,4,295.85,1183.4
INV11511,CUST1268,2023-04-25 00:00:00,1,224.74,224.74
INV11511,CUST1268,2023-04-25 00:00:00,3,57.17,171.51
INV11512,CUST1268,2023-03-09 00:00:00,1,114.15,114.15
INV11512,CUST1268,2023-03-09 00:00:00,6,267.33,1603.98
INV11512,CUST1268,2023-03-09 00:00:00,4,204.43,817.72
INV11512,CUST1268,2023-03-09 00:00:00,10,287.92,2879.2
INV11513,CUST1268,2023-03-16 00:00:00,10,242.81,2428.1
INV11514,CUST1269,2023-08-04 00:00:00,6,224.27,1345.62
INV11514,CUST1269,2023-08-04 00:00:00,4,221.52,886.08
INV11515,CUST1269,2023-04-24 00:00:00,6,220.8,1324.8
INV11515,CUST1269,2023-04-24 00:00:00,2,165.21,330.42
INV11516,CUST1269,2023-06-21 00:00:00,2,33.31,66.62
INV11516,CUST1269,2023-06-21 00:00:00,1,64.9,64.9
INV11516,CUST1269,2023-06-21 00:00:00,1,168.83,168.83
INV11517,CUST1269,2023-03-24 00:00:00,4,247.08,988.32
INV11517,CUST1269,2023-03-24 00:00:00,3,191.38,574.14
INV11518,CUST1269,2023-02-09 00:00:00,6,265.28,1591.68
INV11518,CUST1269,2023-02-09 00:00:00,6,205.64,1233.84
INV11518,CUST1269,2023-02-09 00:00:00,1,207.54,207.54
INV11519,CUST1269,2023-03-09 00:00:00,1,217.22,217.22
INV11519,CUST1269,2023-03-09 00:00:00,10,138.29,1382.9
INV11519,CUST1269,2023-03-09 00:00:00,3,197.13,591.39
INV11520,CUST1269,2023-07-10 00:00:00,4,21.43,85.72
INV11520,CUST1269,2023-07-10 00:00:00,2,21.84,43.68
INV11520,CUST1269,2023-07-10 00:00:00,10,78.94,789.4
INV11521,CUST1269,2023-02-21 00:00:00,1,200.97,200.97
INV11521,CUST1269,2023-02-21 00:00:00,4,214.55,858.2
INV11521,CUST1269,2023-02-21 00:00:00,2,97.93,195.86
INV11521,CUST1269,2023-02-21 00:00:00,6,185.29,1111.74
INV11522,CUST1270,2023-04-07 00:00:00,6,24.42,146.52
INV11523,CUST1270,2023-01-05 00:00:00,1,90.63,90.63
INV11523,CUST1270,2023-01-05 00:00:00,1,72.86,72.86
INV11523,CUST1270,2023-01-05 00:00:00,3,59.67,179.01
INV11524,CUST1271,2023-01-17 00:00:00,3,125.78,377.34
INV11524,CUST1271,2023-01-17 00:00:00,3,174.36,523.08
INV11524,CUST1271,2023-01-17 00:00:00,6,105.42,632.52
INV11524,CUST1271,2023-01-17 00:00:00,4,49.05,196.2
INV11525,CUST1271,2023-04-19 00:00:00,10,74.44,744.4
INV11525,CUST1271,2023-04-19 00:00:00,10,22.95,229.5
INV11526,CUST1272,2023-04-29 00:00:00,2,14.76,29.52
INV11527,CUST1272,2023-05-29 00:00:00,1,37.23,37.23
INV11527,CUST1272,2023-05-29 00:00:00,10,15.59,155.9
INV11527,CUST1272,2023-05-29 00:00:00,3,30.53,91.59
INV11527,CUST1272,2023-05-29 00:00:00,6,23.46,140.76
INV11528,CUST1273,2023-05-15 00:00:00,2,126.55,253.1
INV11529,CUST1274,2023-01-06 00:00:00,4,70.97,283.88
INV11529,CUST1274,2023-01-06 00:00:00,10,214.39,2143.9
INV11530,CUST1275,2023-09-28 00:00:00,10,37.55,375.5
INV11530,CUST1275,2023-09-28 00:00:00,4,154.74,618.96
INV11530,CUST1275,2023-09-28 00:00:00,6,164.22,985.32
INV11530,CUST1275,2023-09-28 00:00:00,3,23.34,70.02
INV11531,CUST1276,2023-01-07 00:00:00,4,100.88,403.52
INV11531,CUST1276,2023-01-07 00:00:00,6,121.31,727.86
INV11531,CUST1276,2023-01-07 00:00:00,10,102.29,1022.9
INV11531,CUST1276,2023-01-07 00:00:00,1,10.91,10.91
INV11532,CUST1276,2023-07-05 00:00:00,4,84.28,337.12
INV11533,CUST1277,2023-05-21 00:00:00,10,72.7,727.0
INV11533,CUST1277,2023-05-21 00:00:00,10,67.73,677.3
INV11533,CUST1277,2023-05-21 00:00:00,10,38.83,388.3
INV11534,CUST1277,2023-04-20 00:00:00,10,85.26,852.6
INV11534,CUST1277,2023-04-20 00:00:00,4,83.72,334.88
INV11535,CUST1277,2023-03-08 00:00:00,10,92.34,923.4
INV11535,CUST1277,2023-03-08 00:00:00,10,89.42,894.2
INV11535,CUST1277,2023-03-08 00:00:00,4,83.59,334.36
INV11536,CUST1278,2023-03-13 00:00:00,1,22.78,22.78
INV11537,CUST1279,2023-01-09 00:00:00,10,49.06,490.6
INV11537,CUST1279,2023-01-09 00:00:00,6,102.73,616.38
INV11538,CUST1279,2023-04-25 00:00:00,3,53.65,160.95
INV11538,CUST1279,2023-04-25 00:00:00,2,80.18,160.36
INV11538,CUST1279,2023-04-25 00:00:00,4,158.26,633.04
INV11538,CUST1279,2023-04-25 00:00:00,2,159.76,319.52
INV11539,CUST1280,2023-02-02 00:00:00,6,72.16,432.96
INV11540,CUST1281,2023-09-23 00:00:00,3,49.08,147.24
INV11541,CUST1281,2023-04-23 00:00:00,10,70.63,706.3
INV11541,CUST1281,2023-04-23 00:00:00,6,37.8,226.8
INV11541,CUST1281,2023-04-23 00:00:00,10,90.96,909.6
INV11541,CUST1281,2023-04-23 00:00:00,4,178.66,714.64
INV11542,CUST1281,2023-10-13 00:00:00,3,71.29,213.87
INV11543,CUST1281,2023-02-16 00:00:00,2,55.71,111.42
INV11543,CUST1281,2023-02-16 00:00:00,1,31.06,31.06
INV11544,CUST1281,2023-08-27 00:00:00,6,149.37,896.22
INV11544,CUST1281,2023-08-27 00:00:00,2,157.47,314.94
INV11545,CUST1282,2023-08-08 00:00:00,2,147.65,295.3
INV11545,CUST1282,2023-08-08 00:00:00,2,195.09,390.18
INV11545,CUST1282,2023-08-08 00:00:00,1,191.14,191.14
INV11545,CUST1282,2023-08-08 00:00:00,2,201.18,402.36
INV11546,CUST1282,2023-09-13 00:00:00,1,26.18,26.18
INV11546,CUST1282,2023-09-13 00:00:00,10,87.16,871.6
INV11547,CUST1282,2023-06-14 00:00:00,1,69.04,69.04
INV11547,CUST1282,2023-06-14 00:00:00,3,62.4,187.2
INV11547,CUST1282,2023-06-14 00:00:00,6,101.7,610.2
INV11548,CUST1282,2023-01-14 00:00:00,6,47.96,287.76
INV11548,CUST1282,2023-01-14 00:00:00,2,186.76,373.52
INV11548,CUST1282,2023-01-14 00:00:00,3,101.95,305.85
INV11549,CUST1282,2023-02-02 00:00:00,6,124.06,744.36
INV11549,CUST1282,2023-02-02 00:00:00,10,172.85,1728.5
INV11549,CUST1282,2023-02-02 00:00:00,1,166.21,166.21
INV11549,CUST1282,2023-02-02 00:00:00,10,210.34,2103.4
INV11550,CUST1283,2023-08-03 00:00:00,1,215.67,215.67
INV11550,CUST1283,2023-08-03 00:00:00,6,109.13,654.78
INV11550,CUST1283,2023-08-03 00:00:00,6,156.7,940.2
INV11550,CUST1283,2023-08-03 00:00:00,2,34.29,68.58
INV11551,CUST1283,2023-10-31 00:00:00,2,339.37,678.74
INV11551,CUST1283,2023-10-31 00:00:00,6,115.85,695.1
INV11552,CUST1283,2023-03-13 00:00:00,3,380.48,1141.44
INV11552,CUST1283,2023-03-13 00:00:00,2,339.75,679.5
INV11552,CUST1283,2023-03-13 00:00:00,10,131.98,1319.8
INV11553,CUST1283,2023-03-15 00:00:00,4,187.29,749.16
INV11554,CUST1283,2023-08-29 00:00:00,1,296.49,296.49
INV11554,CUST1283,2023-08-29 00:00:00,3,231.22,693.66
INV11554,CUST1283,2023-08-29 00:00:00,3,243.15,729.45
INV11554,CUST1283,2023-08-29 00:00:00,10,111.21,1112.1
INV11555,CUST1283,2023-02-01 00:00:00,3,333.64,1000.92
INV11556,CUST1283,2023-02-03 00:00:00,2,268.48,536.96
INV11556,CUST1283,2023-02-03 00:00:00,2,98.59,197.18
INV11556,CUST1283,2023-02-03 00:00:00,3,360.91,1082.73
INV11557,CUST1283,2023-06-27 00:00:00,1,269.62,269.62
INV11557,CUST1283,2023-06-27 00:00:00,2,74.24,148.48
INV11557,CUST1283,2023-06-27 00:00:00,10,85.21,852.1
INV11558,CUST1283,2023-11-17 00:00:00,6,241.14,1446.84
INV11559,CUST1283,2023-10-30 00:00:00,1,85.09,85.09
INV11560,CUST1283,2023-06-29 00:00:00,6,362.19,2173.14
INV11560,CUST1283,2023-06-29 00:00:00,2,355.02,710.04
INV11561,CUST1283,2023-03-02 00:00:00,3,324.08,972.24
INV11561,CUST1283,2023-03-02 00:00:00,6,172.04,1032.24
INV11562,CUST1284,2023-06-06 00:00:00,6,56.8,340.8
INV11562,CUST1284,2023-06-06 00:00:00,1,91.37,91.37
INV11563,CUST1284,2023-09-27 00:00:00,3,68.91,206.73
INV11563,CUST1284,2023-09-27 00:00:00,3,53.98,161.94
INV11563,CUST1284,2023-09-27 00:00:00,2,58.24,116.48
INV11564,CUST1284,2023-05-15 00:00:00,2,119.78,239.56
INV11564,CUST1284,2023-05-15 00:00:00,10,77.38,773.8
INV11564,CUST1284,2023-05-15 00:00:00,4,47.04,188.16
INV11564,CUST1284,2023-05-15 00:00:00,6,11.21,67.26
INV11565,CUST1285,2023-12-05 00:00:00,2,302.63,605.26
INV11565,CUST1285,2023-12-05 00:00:00,10,185.89,1858.9
INV11565,CUST1285,2023-12-05 00:00:00,1,514.23,514.23
INV11566,CUST1285,2023-04-21 00:00:00,10,414.58,4145.8
INV11566,CUST1285,2023-04-21 00:00:00,2,475.45,950.9
INV11566,CUST1285,2023-04-21 00:00:00,2,353.47,706.94
INV11567,CUST1285,2023-11-08 00:00:00,4,105.42,421.68
INV11567,CUST1285,2023-11-08 00:00:00,1,499.18,499.18
INV11567,CUST1285,2023-11-08 00:00:00,1,153.71,153.71
INV11567,CUST1285,2023-11-08 00:00:00,4,446.23,1784.92
INV11568,CUST1285,2023-07-29 00:00:00,10,574.36,5743.6
INV11568,CUST1285,2023-07-29 00:00:00,10,240.31,2403.1
INV11569,CUST1285,2023-10-18 00:00:00,2,164.04,328.08
INV11569,CUST1285,2023-10-18 00:00:00,1,186.63,186.63
INV11570,CUST1285,2023-09-05 00:00:00,6,312.06,1872.36
INV11570,CUST1285,2023-09-05 00:00:00,10,162.44,1624.4
INV11571,CUST1285,2023-11-12 00:00:00,4,397.18,1588.72
INV11571,CUST1285,2023-11-12 00:00:00,4,477.1,1908.4
INV11571,CUST1285,2023-11-12 00:00:00,6,334.54,2007.24
INV11572,CUST1285,2023-04-01 00:00:00,10,132.86,1328.6
INV11572,CUST1285,2023-04-01 00:00:00,4,505.98,2023.92
INV11572,CUST1285,2023-04-01 00:00:00,1,366.65,366.65
INV11572,,2023-04-01 00:00:00,4,299.92,1199.68
INV11573,CUST1285,2023-10-04 00:00:00,4,218.28,873.12
INV11573,CUST1285,2023-10-04 00:00:00,6,463.59,2781.54
INV11573,CUST1285,2023-10-04 00:00:00,2,452.44,904.88
INV11574,CUST1285,2023-06-30 00:00:00,1,217.26,217.26
INV11575,CUST1285,2023-08-14 00:00:00,10,59.19,591.9
INV11575,CUST1285,2023-08-14 00:00:00,4,334.0,1336.0
INV11575,CUST1285,2023-08-14 00:00:00,6,190.95,1145.7
INV11576,CUST1285,2023-02-23 00:00:00,10,420.54,4205.4
INV11576,CUST1285,2023-02-23 00:00:00,6,568.34,3410.04
INV11576,CUST1285,2023-02-23 00:00:00,4,236.2,944.8
INV11576,CUST1285,2023-02-23 00:00:00,4,234.12,936.48
INV11577,CUST1285,2023-08-18 00:00:00,3,166.16,498.48
INV11577,CUST1285,2023-08-18 00:00:00,4,180.82,723.28
INV11577,CUST1285,2023-08-18 00:00:00,10,602.73,6027.3
INV11577,CUST1285,2023-08-18 00:00:00,1,366.79,366.79
INV11578,CUST1285,2023-05-31 00:00:00,1,590.93,590.93
INV11578,CUST1285,2023-05-31 00:00:00,1,455.68,455.68
INV11578,CUST1285,2023-05-31 00:00:00,3,162.14,486.42
INV11579,CUST1285,2023-06-18 00:00:00,10,468.79,4687.9
INV11579,CUST1285,2023-06-18 00:00:00,3,310.84,932.52
INV11579,CUST1285,2023-06-18 00:00:00,1,232.58,232.58
INV11579,CUST1285,2023-06-18 00:00:00,1,145.5,145.5
INV11580,CUST1285,2023-08-20 00:00:00,2,345.25,690.5
INV11580,CUST1285,2023-08-20 00:00:00,4,266.77,1067.08
INV11580,CUST1285,2023-08-20 00:00:00,3,100.91,302.73
INV11581,CUST1286,2023-08-01 00:00:00,4,19.67,78.68
INV11582,CUST1287,2023-02-11 00:00:00,1,30.44,30.44
INV11583,CUST1288,2023-09-22 00:00:00,1,160.65,160.65
INV11584,CUST1288,2023-05-11 00:00:00,1,275.89,275.89
INV11584,CUST1288,2023-05-11 00:00:00,6,133.4,800.4
INV11584,CUST1288,2023-05-11 00:00:00,4,84.61,338.44
INV11584,CUST1288,2023-05-11 00:00:00,1,74.48,74.48
INV11585,CUST1288,2023-06-14 00:00:00,10,103.39,1033.9
INV11585,CUST1288,2023-06-14 00:00:00,1,236.28,236.28
INV11586,CUST1288,2023-06-11 00:00:00,6,290.26,1741.56
INV11586,CUST1288,2023-06-11 00:00:00,3,90.82,272.46
INV11587,CUST1288,2023-06-04 00:00:00,3,100.11,300.33
INV11587,CUST1288,2023-06-04 00:00:00,6,210.8,1264.8
INV11588,CUST1288,2023-04-03 00:00:00,3,157.27,471.81
INV11589,CUST1288,2023-03-10 00:00:00,6,225.74,1354.44
INV11589,CUST1288,2023-03-10 00:00:00,10,150.05,1500.5
INV11589,CUST1288,2023-03-10 00:00:00,3,288.5,865.5
INV11590,CUST1288,2023-10-06 00:00:00,4,128.81,515.24
INV11590,CUST1288,2023-10-06 00:00:00,1,201.05,201.05
INV11591,CUST1289,2023-11-18 00:00:00,10,40.46,404.6
INV11591,CUST1289,2023-11-18 00:00:00,10,48.21,482.1
INV11592,CUST1289,2023-08-29 00:00:00,3,182.58,547.74
INV11592,CUST1289,2023-08-29 00:00:00,10,77.71,777.1
INV11592,CUST1289,2023-08-29 00:00:00,6,159.91,959.46
INV11592,CUST1289,2023-08-29 00:00:00,4,101.69,406.76
INV11593,CUST1289,2023-09-03 00:00:00,3,16.63,49.89
INV11594,CUST1290,2023-07-24 00:00:00,4,384.91,1539.64
INV11595,CUST1290,2023-11-08 00:00:00,10,561.08,5610.8
INV11595,CUST1290,2023-11-08 00:00:00,2,376.9,753.8
INV11595,CUST1290,2023-11-08 00:00:00,6,134.74,808.44
INV11596,CUST1290,2023-01-02 00:00:00,1,376.33,376.33
INV11597,CUST1290,2023-04-07 00:00:00,2,455.88,911.76
INV11597,CUST1290,2023-04-07 00:00:00,1,426.53,426.53
INV11597,CUST1290,2023-04-07 00:00:00,6,160.38,962.28
INV11597,CUST1290,2023-04-07 00:00:00,6,214.44,1286.64
INV11598,CUST1290,2023-09-09 00:00:00,2,350.84,701.68
INV11598,CUST1290,2023-09-09 00:00:00,3,388.38,1165.14
INV11598,CUST1290,2023-09-09 00:00:00,10,399.9,3999.0
INV11598,CUST1290,2023-09-09 00:00:00,6,338.59,2031.54
INV11599,CUST1290,2023-05-19 00:00:00,3,472.4,1417.2
